Aviso,Cl.Aviso,SIMS,Centro planificación,Area Emp,Sociedad,OrdSup,OrdServ,Clase Orden,TAM,Status de sistema,Status Usu.Orden de Servicio,Apr Hs,NF,SolicParts,PrtsEntreg,BO,TTA,Norm.Liq.,Garant,N° Claim,Cliente,Vendedor,Equipo,Tipo Equipo,Fabricante,Modelo,Serie,N° Cotiz,Stat Claim,Avance %,Ord. Liqui,TotHsRe,TotHsPl,Precio Repuestos,Precio KMT,Precio Mano de Obra,Precio TTA,Precio Misc,Precio Viaje,Precio total de venta,Costo Repuestos,Costo Mano de Obra,Costo TTA,Costo Misc,Costo KMT,Costo Total OS,Fe AP OS,Días WIP,Dias Inac,Fe Cotiz,Fe Ent Co,Fe Aprob,Fe Prom Ej,Fe ConcS,Fe CieTec
300604556,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852701,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTI PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,60329381.0,,100,802371.0,27.5,120.0,11625.83,0,10774.72,3935.25,0.0,0,26335.8,6077.0,1238.0,2027.46,0.0,0,14133.84,2020-10-09,52,0,2020-10-20,2020-10-09,2020-10-09,,2020-11-30,2020-11-30
300604557,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852702,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,QCON ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,60329381.0,,0,802371.0,124.0,141.1,103552.76,0,12575.73,0.0,0.0,0,116128.49,51858.9,5579.73,0.0,0.0,0,57438.63,2020-10-09,52,17,2020-10-20,2020-10-09,2020-10-09,,2020-11-30,2020-11-30
300622748,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852703,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-11-05,0,364,,,,,,
300622749,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852704,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-11-05,0,364,,,,,,
300622780,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852705,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-11-05,0,364,,,,,,
300622782,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852706,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-11-05,0,364,,,,,,
300622784,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852707,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-11-05,0,364,,,,,,
300622785,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900852700,505900852708,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,PREC NLIQ CERR PERI SSAP ENMN MOVM DMNV,ZTEC,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040600 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00234,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1826.03,0.0,0,1826.03,2020-11-05,25,25,,2020-11-05,2020-11-05,,2020-11-30,2020-11-30
300604929,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854301,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CERR PERI EDET SSAP ENMN,ZTEC,,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,60316889.0,,0,802373.0,143.0,151.1,45697.79,0,9047.02,0.0,0.0,0,54744.81,32102.69,6331.94,0.0,0.0,0,38925.67,2020-10-09,17,9,,2020-10-09,2020-10-09,,2020-10-26,2020-10-26
300609147,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854302,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609148,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854303,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609149,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854304,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609191,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854305,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609192,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854306,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609448,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854307,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609449,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854308,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-26,0,374,,,,,,
300609500,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854300,505900854309,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039922 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00460,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300604960,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854401,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTI PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,60327133.0,,100,802374.0,185.0,258.2,83741.94,0,20178.17,0.0,0.0,0,103920.11,50589.55,8365.17,0.0,0.0,0,61960.49,2020-10-09,46,0,2020-10-21,2020-10-09,2020-10-09,,2020-11-24,2020-11-24
300609502,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854402,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609504,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854403,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,FMAT NOTI PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1.38,0.0,0.0,0.0,0,-1.38,2020-10-16,34,0,2020-10-21,2020-10-21,2020-10-21,,2020-11-24,2020-11-24
300609505,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854404,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609506,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854405,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609508,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854406,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609509,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854407,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609510,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854408,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609512,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854409,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300612807,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854410,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-21,0,379,,,,,,
300612808,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854400,505900854411,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,FMAT NOTI PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039917 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00452,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.36,0.0,0.0,0.0,0,1.36,2020-10-21,34,0,2020-10-21,2020-10-21,2020-10-21,,2020-11-24,2020-11-24
300605032,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854901,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,QCON ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,60326595.0,,0,802375.0,116.5,128.6,55591.05,0,9417.08,0.0,0.0,0,65008.13,35273.14,4699.08,0.0,0.0,0,40373.98,2020-10-09,41,30,2020-10-14,2020-10-13,2020-10-13,,2020-11-23,2020-11-23
300609513,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854902,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609514,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854903,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609515,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854904,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-11-23,0,346,,,,,,
300609516,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854905,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,,@5B@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,60326595.0,,0,802375.0,0.0,0.0,1677.07,0,0.0,0.0,0.0,0,1677.07,1128.31,0.0,0.0,0.0,0,1128.31,2020-10-16,21,0,,2020-11-02,2020-11-02,,2020-11-23,2020-11-23
300609517,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854906,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609518,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854907,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609519,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900854900,505900854908,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,PREC NLIQ CERR PERI SSAP ENMN MOVM DMNV,ZTEC,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039865 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00257,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,912.61,0.0,0,912.61,2020-10-16,17,38,,2020-11-06,2020-11-06,,2020-11-23,2020-11-23
300606993,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857501,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,60347423.0,,0,802372.0,941.5,995.5,168480.5,0,48053.91,890.54,0.0,0,217424.95,154193.89,42844.01,826.99,0.0,0,225900.15,2020-10-13,98,35,2020-10-29,2020-10-13,2020-10-13,,2021-01-19,2021-01-19
300607024,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857502,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,60347423.0,,0,802372.0,721.0,929.5,219468.03,0,29684.38,204.28,0.0,0,249356.69,198892.95,32706.59,189.54,0.0,0,231789.08,2020-10-13,98,58,2020-10-29,2020-10-13,2020-10-13,,2021-01-19,2021-01-19
300609069,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857503,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,60347423.0,,0,802372.0,0.0,0.0,11550.54,0,0.0,0.0,0.0,0,11550.54,10660.97,0.0,0.0,0.0,0,10660.97,2020-10-16,82,58,2020-10-29,2020-10-29,2020-10-29,,2021-01-19,2021-01-19
300609080,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857504,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609081,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857505,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,PREC NLIQ CERR PERI SSAP ENMN MOVM FCPR,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,60347423.0,,0,802372.0,0.0,0.0,2751.04,0,0.0,0.0,0.0,0,2751.04,2588.71,0.0,0.0,0.0,0,2588.71,2020-10-16,36,31,,2020-12-14,2020-12-14,,2021-01-19,2021-01-19
300609082,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857506,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609083,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857507,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609086,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900857500,505900857508,ZSHP - Orden servicio Taller,201 - Concesiones,PREC NLIQ CTEC SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039851 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00186,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300607612,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900858700,505900858701,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040638 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00500,60318073.0,,0,802376.0,145.0,184.5,109078.01,0,11204.63,25882.96,0.0,0,146165.6,78907.13,6420.5,19268.48,0.0,0,104596.11,2020-10-14,15,6,,2020-10-14,2020-10-14,,2020-10-29,2020-10-29
300609520,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900858700,505900858702,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040638 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00500,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609521,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900858700,505900858703,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040638 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00500,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
300609522,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900858700,505900858704,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040638 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00500,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-10-16,0,384,,,,,,
